상품명,브랜드,가격,상품URL,이미지URL
[라라르떼] 달콤한 과즙이 가득차 부드럽게 즐기는 고당도 머스크메론 2kg 1입 (15brix이상),라라르떼,"21,800원",https://gift.kakao.com/product/9693457,https://st.kakaocdn.net/commerce_ui/static/common_module/default_fallback_thumbnail.png
[원월드] 자이언트 마하차녹 무지개망고 과일선물세트 1kg (특대과/2입),원월드,"15,900원",https://gift.kakao.com/product/9674580,https://st.kakaocdn.net/commerce_ui/static/common_module/default_fallback_thumbnail.png
달콤 향긋한 청포도향 스테비아 토마토 500g+500g(2팩),미과,"13,900원",https://gift.kakao.com/product/7152164,https://st.kakaocdn.net/commerce_ui/static/common_module/default_fallback_thumbnail.png
[수플린] 사이즈가 남다른 왕특 유레카 블루베리 총 400g 이상 (100g*4팩),수플린,"27,900원",https://gift.kakao.com/product/11616748,https://st.kakaocdn.net/commerce_ui/static/common_module/default_fallback_thumbnail.png
[수플린] 고당도 프리미엄 항공 체리 과일선물 10Row (총 1kg),수플린,"43,900원",https://gift.kakao.com/product/11606895,https://st.kakaocdn.net/commerce_ui/static/common_module/default_fallback_thumbnail.png
"""⭐꿀수박⭐"" ""달콤한 과즙이 가득"" 아삭아삭 씨가 적어 먹기 좋은 프리미엄 ""꿀 흑수박"" 7~8kg",라라르떼,"57,800원",https://gift.kakao.com/product/11609114,https://st.kakaocdn.net/commerce_ui/static/common_module/default_fallback_thumbnail.png
"""⭐꿀수박⭐"" ""달콤한 과즙이 가득"" 아삭아삭 씨가 적어 먹기 좋은 프리미엄 ""꿀 흑수박"" 6~7kg",라라르떼,"53,800원",https://gift.kakao.com/product/11609101,https://st.kakaocdn.net/commerce_ui/static/common_module/default_fallback_thumbnail.png
"""⭐꿀맛조합⭐"" 달콤한 과즙이 가득찬 고당도 머스크메론 1.6kg & 애플수박 1.2kg 선물세트",라라르떼,"34,800원",https://gift.kakao.com/product/11609168,https://st.kakaocdn.net/commerce_ui/static/common_module/default_fallback_thumbnail.png
"""⭐꿀수박⭐"" [라라르떼] ""아삭아삭"" 과즙 가득 달콤하고 시원한 제철과일 고당도 수박 7-8Kg",라라르떼,"35,800원",https://gift.kakao.com/product/11599866,https://img1.kakaocdn.net/thumb/C305x305@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20250429164732_7affbaae194f4bb898bb6bd6fb7762d9.jpg
"""⭐꿀수박⭐"" [라라르떼] ""아삭아삭"" 과즙 가득 달콤하고 시원한 제철과일 고당도 수박 6-7kg",라라르떼,"31,800원",https://gift.kakao.com/product/11599860,https://img1.kakaocdn.net/thumb/C305x305@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20250429164722_e6798c7027f44c9a8bfd8bf4330937d2.jpg
"[온브릭스] 입안에 퍼지는 부드러운 풍미, 마틸다 토마토 1kg(500g*2팩)",온브릭스,"16,900원",https://gift.kakao.com/product/11579349,https://img1.kakaocdn.net/thumb/C305x305@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20250424125825_a0368ecfb9a94da6a0567b799732c645.jpg
[수플린X디즈니] 몽글몽글 새콤달콤한 태국 망고스틴 2kg (500g*4입),수플린,"29,900원",https://gift.kakao.com/product/11582802,https://img1.kakaocdn.net/thumb/C305x305@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20250326192741_83a6f9baeb2b4d7abc6e97cd94fea060.jpg
[수플린] 달콤상큼 애플망고 4입&마하차녹망고 4입 총 3.2KG 이상,수플린,"37,900원",https://gift.kakao.com/product/11570929,https://img1.kakaocdn.net/thumb/C305x305@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20250425093811_dfd22a7a56b1488e8c0bd62b75429cf9.jpg
"""프리미엄 브리즈 12호 선물세트"" 달콤한 고당도 부사 9입 선물세트 (총2.8kg이상)",라라르떼,"49,800원",https://gift.kakao.com/product/11559580,https://img1.kakaocdn.net/thumb/C305x305@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20250421151149_9f4eea2cdd9446ce95eb1da3218d3682.jpg
[러블리 프룻박스 3호] 새콤달콤 과즙이 가득찬 프리미엄 만다린 귤 1.5kg이상 (스티커팩 증정),라라르떼,"21,800원",https://gift.kakao.com/product/11559150,https://img1.kakaocdn.net/thumb/C305x305@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20250421145950_1cf43c1e784d4bb2a6e4ce9ace90e185.jpg
"[라라르떼] ""과일의 여왕"" 과즙이 가득찬 새콤달콤 망고스틴 2kg (16~24입, 16brix이상)",라라르떼,"31,800원",https://gift.kakao.com/product/11525130,https://img1.kakaocdn.net/thumb/C305x305@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20240607163145_dd10ec2163984832b5b0f074027492ad.jpg
"[라라르떼] ""과일의 여왕"" 과즙이 가득찬 새콤달콤 망고스틴 1kg (8~12입, 16brix이상)",라라르떼,"19,800원",https://gift.kakao.com/product/11525110,https://img1.kakaocdn.net/thumb/C305x305@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20240607163023_c533a5ceaea24173869e71d4a7452f03.jpg
"[온브릭스] 단맛의 정점, 프리미엄 스위트벨 토마토 800g (400g*2팩)",온브릭스,"16,900원",https://gift.kakao.com/product/11539409,https://img1.kakaocdn.net/thumb/C305x305@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20250417155419_005367fdec9e44f28db4aa64d2762822.jpg
"[프루미츠] ""품격있는"" 혼합과일 10과 4.4kg 이상 (파인애플,망고,용과) 카네이션 브로치 증정",프루미츠,"59,800원",https://gift.kakao.com/product/11417678,https://img1.kakaocdn.net/thumb/C305x305@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20250425141047_de7aa4ad439a472c9b7687f1180f81ae.jpg
"[프루미츠] ""감사함 가득"" 혼합과일 선물세트 8과 2.8kg 이상 (망고,샤인) 카네이션 브로치 증정",프루미츠,"45,800원",https://gift.kakao.com/product/11417636,https://img1.kakaocdn.net/thumb/C305x305@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20250425141011_11466556c154429e9696fa00701b2b8c.jpg
[수플린X디즈니] 부드럽고 시원한 베트남 백용과 2.5kg 이상 (4~5과),수플린,"19,900원",https://gift.kakao.com/product/11406993,https://st.kakaocdn.net/commerce_ui/static/common_module/default_fallback_thumbnail.png
[가든] 산지직송 달콤한 고당도 성주 참외 1.5kg이상 (로얄과/4~6입),가든클래식스,"19,800원",https://gift.kakao.com/product/11343998,https://st.kakaocdn.net/commerce_ui/static/common_module/default_fallback_thumbnail.png
"[라라르떼] ""아삭아삭"" 과즙 가득 달콤하고 시원한 제철과일 고당도 수박 4-5kg",라라르떼,"23,800원",https://gift.kakao.com/product/11343686,https://st.kakaocdn.net/commerce_ui/static/common_module/default_fallback_thumbnail.png
"""프리미엄 견과류"" 마카다미아스 오스트레일리아 마카다미아 2봉 골라담기",프루미츠,"27,800원",https://gift.kakao.com/product/11328582,https://st.kakaocdn.net/commerce_ui/static/common_module/default_fallback_thumbnail.png
"""프리미엄 견과류"" 마카다미아스 오스트레일리아 마카다미아 1봉 110g",프루미츠,"18,000원",https://gift.kakao.com/product/11328430,https://st.kakaocdn.net/commerce_ui/static/common_module/default_fallback_thumbnail.png
"[라라르떼] ""당도선별"" 새콤달콤 과즙이 가득 찬 한라봉 4.5kg 선물세트 (15-23입)",라라르떼,"32,900원",https://gift.kakao.com/product/11055144,https://st.kakaocdn.net/commerce_ui/static/common_module/default_fallback_thumbnail.png
"[미과 Blossom] 프리미엄 과일선물세트 시그니처 1호 5.7kg(특대과/배,사과)",미과,"89,800원",https://gift.kakao.com/product/10938107,https://st.kakaocdn.net/commerce_ui/static/common_module/default_fallback_thumbnail.png
"[라라르떼] ""당도선별"" 달콤한 과즙이 가득 찬 한라봉 3kg 선물세트 (8-12입)",라라르떼,"27,800원",https://gift.kakao.com/product/10952566,https://st.kakaocdn.net/commerce_ui/static/common_module/default_fallback_thumbnail.png
"""프리미엄 브리즈 4호 선물세트"" 애플망고&한라봉&천혜향 선물세트 (총3kg이상)",라라르떼,"59,800원",https://gift.kakao.com/product/10952091,https://img1.kakaocdn.net/thumb/C305x305@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20250131111252_ec98eac70b6148da9ae9177cb3c45c3d.jpg
"""프리미엄 브리즈 3호 선물세트"" 달콤한 과즙가득 한라봉&천혜향 세트 (총2.7kg이상)",라라르떼,"49,800원",https://gift.kakao.com/product/10952090,https://img1.kakaocdn.net/thumb/C305x305@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20250131111306_08075b08726642e48dbbc99648610f39.jpg
"""달콤하고 건강하게 즐기는 간식선물"" 호두말이 곶감 10입 선물세트",라라르떼,"21,800원",https://gift.kakao.com/product/10953602,https://img1.kakaocdn.net/thumb/C305x305@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20241227110450_19f3d4caf54e4689aa6db0c7c42b00c4.jpg
'60일의 기다림' 전통방식 상주곶감 20입(800g)x 2세트(개별 보자기 포장),자연애,"59,800원",https://gift.kakao.com/product/10964659,https://img1.kakaocdn.net/thumb/C305x305@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20250110143840_046193dd6cd548e791aca49a106dcb57.jpg
[감꽃시절] 영동곶감 크림치즈 곶감 호두말이 300g,프루미츠,"22,800원",https://gift.kakao.com/product/10928203,https://img1.kakaocdn.net/thumb/C305x305@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20250327152706_6f624c5ae2914463b4d9a7dfd14fe350.jpg
[감꽃시절] 영동곶감 호두말이 300g,프루미츠,"21,800원",https://gift.kakao.com/product/10928191,https://img1.kakaocdn.net/thumb/C305x305@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20250327152842_ebaa9b3098bf49daabdfc48646699521.jpg
[감꽃시절] 프리미엄 산청군농협 고종시 곶감 선물세트 (50g이상*30과),프루미츠,"68,800원",https://gift.kakao.com/product/10938002,https://img1.kakaocdn.net/thumb/C305x305@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20241231135143_79fa82045f55479da53b752f33c46938.jpg
[감꽃시절] 영동곶감 선물세트 (영동곶감 400g 1팩+곶감호두말이 300g 2팩)+고급보자기 증정,프루미츠,"53,800원",https://gift.kakao.com/product/10928600,https://img1.kakaocdn.net/thumb/C305x305@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20250131151912_4e7ce48afe9b451ea5c05867d025008d.jpg
[감꽃시절] 영동곶감호두말이 선물세트(무화과 크림치즈 호두말이300g+호두말이300g)+고급보자기 증정,프루미츠,"41,800원",https://gift.kakao.com/product/10928565,https://img1.kakaocdn.net/thumb/C305x305@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20250131151941_dc5821a139464ce5af91b59f32908265.jpg
[감꽃시절] 영동곶감 선물세트 (무화과 크림치즈호두말이 300g+크림치즈호두말이 300g)+고급보자기 증정,프루미츠,"42,800원",https://gift.kakao.com/product/10928469,https://img1.kakaocdn.net/thumb/C305x305@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20250131152003_2ab26d48f18d4cb18a859d7554995999.jpg
"""달콤한 꿀사과"" 아삭아삭 과즙이 풍부한 고당도 부사사과 4kg (대과 11~12입)",라라르떼,"53,800원",https://gift.kakao.com/product/10789874,https://img1.kakaocdn.net/thumb/C305x305@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20241115155301_aefcd2d32bac464cb09762e8e09e7077.jpg
"""달콤한 꿀사과"" 아삭아삭 과즙이 풍부한 고당도 부사사과 2kg (대과 5~6입)",라라르떼,"31,800원",https://gift.kakao.com/product/10789769,https://img1.kakaocdn.net/thumb/C305x305@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20241115153826_4113ff543b4142e19ddb62211b1d3002.jpg
[수플린] 간편하게 즐기는 고소한 생 코코넛 총 8KG 이상 (9입),수플린,"26,900원",https://gift.kakao.com/product/10719989,https://st.kakaocdn.net/commerce_ui/static/common_module/default_fallback_thumbnail.png
[수플린] 로얄블루라벨 프리미엄 신고배 과일선물세트 총5KG이상 (9입/로얄과),수플린,"75,900원",https://gift.kakao.com/product/10539838,https://st.kakaocdn.net/commerce_ui/static/common_module/default_fallback_thumbnail.png
"""달콤한 꿀사과"" 아삭아삭 과즙이 풍부한 고당도 부사사과 4kg (중대과 14~16입)",라라르떼,"46,800원",https://gift.kakao.com/product/10324742,https://st.kakaocdn.net/commerce_ui/static/common_module/default_fallback_thumbnail.png
"""✨과일 선물"" [설레원] 달콤 사과와 아삭한 배 혼합세트 2.9kg (사과 3입, 배 3입)",설레원,"38,800원",https://gift.kakao.com/product/10290745,https://st.kakaocdn.net/commerce_ui/static/common_module/default_fallback_thumbnail.png
"90일의 정성, 프리미엄 정감 대봉 곶감 선물세트 1호(12과/특품)",온브릭스,"59,800원",https://gift.kakao.com/product/10260957,https://st.kakaocdn.net/commerce_ui/static/common_module/default_fallback_thumbnail.png
"[Onbrix Gift] 산지직송, 프리미엄 배 선물세트 5kg(특품/대과)",온브릭스,"79,800원",https://gift.kakao.com/product/10276616,https://st.kakaocdn.net/commerce_ui/static/common_module/default_fallback_thumbnail.png
"""✨과일 선물"" [설레원] 달콤 사과와 아삭 신고배 혼합 세트 4.7kg (각 5입)",설레원,"54,800원",https://gift.kakao.com/product/10274857,https://st.kakaocdn.net/commerce_ui/static/common_module/default_fallback_thumbnail.png
"""보자기포장"" 상주 햇살품은 건시 1.2kg",가든클래식스,"38,900원",https://gift.kakao.com/product/10211335,https://st.kakaocdn.net/commerce_ui/static/common_module/default_fallback_thumbnail.png
"""보자기포장"" 상주 햇살품은 반건시 800g",가든클래식스,"29,900원",https://gift.kakao.com/product/10211308,https://img1.kakaocdn.net/thumb/C305x305@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20240822171622_ae3ce40104a54d68967fe9767af8a761.jpg
"[프루미츠] 혼합과일 선물세트 3.8kg 이상 (메론, 골드망고 7종/11과)",프루미츠,"62,800원",https://gift.kakao.com/product/10228369,https://img1.kakaocdn.net/thumb/C305x305@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20240919122201_5c6d0697ad6f4f849d91b9f6db9afdb8.jpg
"[프루미츠] 혼합과일 선물세트 2.1kg 이상 (골드망고,아보카도 6종/9과)",프루미츠,"48,800원",https://gift.kakao.com/product/10228268,https://img1.kakaocdn.net/thumb/C305x305@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20240919122130_d24cd9efc80f43b484078d09cfe8b5ea.jpg
"[아실본점] 오동나무 ""사과"" 1호 과일선물세트 3.5kg (보자기포장&메세지카드)",아실,"150,000원",https://gift.kakao.com/product/10234501,https://img1.kakaocdn.net/thumb/C305x305@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20250424153735_6d2ba3c0022f4917a2c05424c4ee2e8d.jpg
"[아실본점] 오동나무 ""배"" 2호 과일선물세트 7.2kg (보자기포장&메세지카드)",아실,"150,000원",https://gift.kakao.com/product/10234497,https://img1.kakaocdn.net/thumb/C305x305@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20250424154350_fd316e70c132494686349988e51ab8c2.jpg
"[아실본점] 오동나무 ""배"" 1호 과일선물세트 4.8kg (보자기포장&메세지카드)",아실,"125,000원",https://gift.kakao.com/product/10234494,https://img1.kakaocdn.net/thumb/C305x305@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20250424154305_45be5188dbdf4e298c3319548befc04c.jpg
"[아실본점] 오동나무 ""어얼스멜론"" 1호 과일선물세트 3.5kg (보자기포장&메세지카드)",아실,"125,000원",https://gift.kakao.com/product/10234488,https://img1.kakaocdn.net/thumb/C305x305@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20250424160314_5f625c3478214e13bdcca3d634a4c124.jpg
"""감사함을 전하는 과일선물"" 썬샤인2호 혼합과일 9입 선물세트 (총3.7kg이상)",라라르떼,"59,800원",https://gift.kakao.com/product/10157444,https://img1.kakaocdn.net/thumb/C305x305@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20250411133010_eed0b18d3e304bfab170bb3a308e9946.jpg
"""감사함을 전하는 과일선물"" 썬샤인1호 혼합과일 9입 선물세트 (총4.6kg이상)",라라르떼,"69,800원",https://gift.kakao.com/product/10157031,https://img1.kakaocdn.net/thumb/C305x305@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20250131111535_765822669ea54ff89ed36fa7a4e4a112.jpg
"""프리미엄 과일 선물세트"" 고당도 애플망고& 사과& 배 혼합세트 (총5.2kg) (가든13호)",라라르떼,"86,800원",https://gift.kakao.com/product/10156744,https://img1.kakaocdn.net/thumb/C305x305@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20250131111709_80e92dd241924c2aa0d52d89c81e59a9.jpg
"""프리미엄 과일 선물세트"" 새콤달콤 고당도 사과& 배 혼합세트 (총4.8kg) (가든10호)",라라르떼,"79,800원",https://gift.kakao.com/product/10156614,https://img1.kakaocdn.net/thumb/C305x305@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20250131111652_f1be4150b58f4dd7a29277f4674bb379.jpg
"""프리미엄 과일선물"" 아삭아삭 달콤함이 가득찬 고당고 사과 세트(대과 10~13입, 총5kg) (가든3호)",라라르떼,"75,800원",https://gift.kakao.com/product/10156369,https://img1.kakaocdn.net/thumb/C305x305@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20250131111722_6b21033591b8463d9a245b934f92eb7c.jpg
"""프리미엄 과일선물"" 아삭아삭 달콤함이 가득찬 고당고 배 세트(중과 11~12입, 총7.5kg) (가든2호)",라라르떼,"76,800원",https://gift.kakao.com/product/10156358,https://st.kakaocdn.net/commerce_ui/static/common_module/default_fallback_thumbnail.png
"""프리미엄 브리즈 11호 선물세트"" 상큼한 과즙가득 시나노골드&부사사과 선물세트 (총2.9kg이상)",라라르떼,"45,800원",https://gift.kakao.com/product/10155424,https://st.kakaocdn.net/commerce_ui/static/common_module/default_fallback_thumbnail.png
"""프리미엄 브리즈 8호 선물세트"" 애플망고&부사사과&신고배 선물세트 (총3.9kg이상)",라라르떼,"69,800원",https://gift.kakao.com/product/10155389,https://st.kakaocdn.net/commerce_ui/static/common_module/default_fallback_thumbnail.png
"""프리미엄 브리즈 9호 선물세트"" 시나노골드&부사사과&신고배 선물세트 (총3.7kg이상)",라라르떼,"59,800원",https://gift.kakao.com/product/10155331,https://st.kakaocdn.net/commerce_ui/static/common_module/default_fallback_thumbnail.png
"""마음을 담은 선물세트"" 프리미엄 12입 혼합 과일세트 플로리스트 10호 총5.6kg 이상",라라르떼,"76,800원",https://gift.kakao.com/product/10135811,https://st.kakaocdn.net/commerce_ui/static/common_module/default_fallback_thumbnail.png
"""마음을 담은 선물세트"" 프리미엄 11입 혼합 과일세트 플로리스트 6호 총4.2kg 이상",라라르떼,"69,800원",https://gift.kakao.com/product/10135691,https://st.kakaocdn.net/commerce_ui/static/common_module/default_fallback_thumbnail.png
"""마음을 담은 선물세트"" 프리미엄 14입 혼합 과일세트 플로리스트 8호 총4.9kg 이상",라라르떼,"69,800원",https://gift.kakao.com/product/10135681,https://st.kakaocdn.net/commerce_ui/static/common_module/default_fallback_thumbnail.png
[원월드] 프리미엄 고당도 애플망고&마하차녹 무지개망고&사파이어포도 과일선물세트 1.3kg (3입),원월드,"21,900원",https://gift.kakao.com/product/9921970,https://st.kakaocdn.net/commerce_ui/static/common_module/default_fallback_thumbnail.png
[원월드] 프리미엄 고당도 마하차녹 무지개망고&사파이어포도 과일선물세트 1.2kg (3입),원월드,"18,900원",https://gift.kakao.com/product/9921956,https://img1.kakaocdn.net/thumb/C305x305@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20250418134107_ae9beaac9e064f46ad0092408968b10a.jpg
[원월드] 프리미엄 고당도 골드망고&사파이어포도 과일선물세트 1.2kg (3입),원월드,"18,900원",https://gift.kakao.com/product/9921946,https://img1.kakaocdn.net/thumb/C305x305@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20250418134032_b2fb1015fd9c41419c2ce3e3e9616776.jpg
[원월드] 프리미엄 고당도 마하차녹 무지개망고&사파이어포도 과일선물세트 1.5kg (4입),원월드,"22,900원",https://gift.kakao.com/product/9921928,https://img1.kakaocdn.net/thumb/C305x305@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20250418134138_49c711e25c2249f597ebb49917e6c780.jpg
[원월드] 프리미엄 고당도 골드망고&사파이어포도 과일선물세트 1.5kg (4입),원월드,"21,900원",https://gift.kakao.com/product/9921911,https://img1.kakaocdn.net/thumb/C305x305@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20250418134131_aacdfa01173e4461a5398eab209bb893.jpg
"고구마농장 ""반건조 스위트 고구마"" 70g X 5봉 (350g)",가든클래식스,"21,500원",https://gift.kakao.com/product/9907898,https://img1.kakaocdn.net/thumb/C305x305@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20240604101811_b184c5de33da47d09e9ec90ef68062ca.png
"제주를 품은 달콤함, 온리브릭스 제주 애플망고 선물세트 2.3kg이상 (특품/6입)",온브릭스,"179,800원",https://gift.kakao.com/product/9894831,https://img1.kakaocdn.net/thumb/C305x305@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20250429152303_5cdbfb04609e4b87ac2d04a9433af6cd.jpg
[미과]아삭달콤 당도선별 씨 적은 흑미 흑수박 5-6kg,미과,"29,900원",https://gift.kakao.com/product/9765322,https://img1.kakaocdn.net/thumb/C305x305@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20250407101020_6dd32e7dc7d745018892705a34ae6bb9.jpg
"""가든클래식스"" 고품격 달콤한 과일선물 트랜디 4호 (3.4KG내외//8종)",가든클래식스,"49,800원",https://gift.kakao.com/product/9793505,https://img1.kakaocdn.net/thumb/C305x305@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20240513102428_432d6b4e33bc4819a3c47317df96db26.jpg
"[라라르떼] ""달콤한 과즙이 가득!"" 아삭아삭 씨가 적어 먹기 좋은 프리미엄 ""꿀 흑수박"" 4~5kg",라라르떼,"39,800원",https://gift.kakao.com/product/9783015,https://img1.kakaocdn.net/thumb/C305x305@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20250317135009_d0adb7f02e8747889c2d47d3ac6bf8c0.jpg
"[라라르떼] ""달콤한 과즙이 가득!"" 아삭아삭 씨가 적어 먹기 좋은 프리미엄 ""꿀 흑수박"" 5~6kg",라라르떼,"44,800원",https://gift.kakao.com/product/9782552,https://img1.kakaocdn.net/thumb/C305x305@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20250317134844_8d0ed03a11cf46e087cad4054b382c48.jpg
[미과 감미 2호]달콤한 과일 맛있는 골드망고&무지개망고 2.8kg(7-9과),미과,"25,900원",https://gift.kakao.com/product/9709911,https://img1.kakaocdn.net/thumb/C305x305@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20240502155615_27f141d7661d4c9cbccb55e9c008c0be.jpg
[미과 별미 1호]프리미엄 무지개망고&백용과&아보카도&참외 4종 혼합세트 2.1kg,미과,"23,800원",https://gift.kakao.com/product/9709663,https://img1.kakaocdn.net/thumb/C305x305@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20240502155748_94c672e5ee4044299a7f5e862ee62bc3.jpg
"[대디스팜] 항공수입 태국 마하차녹 망고, 무지개망고 2.8kg내외 (7~9입)",대디스팜,"27,800원",https://gift.kakao.com/product/9696090,https://st.kakaocdn.net/commerce_ui/static/common_module/default_fallback_thumbnail.png
[원월드] 품격담은 대왕 마하차녹 무지개망고 과일선물세트 2.5kg (특대과/6입),원월드,"35,900원",https://gift.kakao.com/product/9674929,https://st.kakaocdn.net/commerce_ui/static/common_module/default_fallback_thumbnail.png
[원월드] 프리미엄 애플망고&마하차녹 무지개망고&자몽&참외 과일선물세트 4.6kg (12입),원월드,"54,900원",https://gift.kakao.com/product/9674549,https://st.kakaocdn.net/commerce_ui/static/common_module/default_fallback_thumbnail.png
"""마음을 담은 선물세트"" 프리미엄 9입 혼합 과일세트 플로리스트 3호 총4.1kg 이상",라라르떼,"74,800원",https://gift.kakao.com/product/9629061,https://st.kakaocdn.net/commerce_ui/static/common_module/default_fallback_thumbnail.png
"""마음을 담은 선물세트"" 프리미엄 9입 혼합 과일세트 플로리스트 1호 총4.3kg 이상",라라르떼,"56,800원",https://gift.kakao.com/product/9628966,https://st.kakaocdn.net/commerce_ui/static/common_module/default_fallback_thumbnail.png
"버킷에 담긴 프리미엄 과일 선물세트 총7.9kg 이상 ""보자기 선물포장"" (어텀크리스피,멜론,애플망고,골드망고 등)",라라르떼,"105,000원",https://gift.kakao.com/product/9628407,https://st.kakaocdn.net/commerce_ui/static/common_module/default_fallback_thumbnail.png
